x,y,label
-0.156910430942,0.163317508873,airdflavelle_twitter
0.0890856596427,-0.334791647295,DarrylPlecas_twitter
0.221690821311,-0.358463665079,Mike_de_Jong_twitter
0.0565462772382,-0.00772670391525,PreetRaiBC_twitter
0.0844890169745,-0.282657652241,lindalarsonbc_twitter
0.0501427731998,0.0061635210234,AnneKangNDP_twitter
-0.1802267478,0.322921464098,rick_mcgowan_twitter
-0.00264805673276,-0.112226857164,karenxbwang_twitter
0.0820511306365,0.106137191773,rajchouhan_twitter
0.0275150363236,-0.177782378026,garrisondukebc_twitter
0.0278265612762,0.0539447361858,katrinacburnaby_twitter
0.0879415151442,-0.134831266688,stevedarling_twitter
-0.0263449307565,0.101081430873,doajoe_twitter
0.15731230706,-0.264565411542,Richard_T_Lee_twitter
0.00486777263547,0.243771662979,janetburnabyndp_twitter
0.00807898615224,-0.191803454159,donnabarnett_bc_twitter
-0.344212530266,0.239086488199,giesbrechtrita_twitter
0.145275031951,0.0291811748062,scotty_quesnel_twitter
-0.0699280323591,0.143156179894,richardejaques_twitter
0.10778328025,-0.397676977797,coraleeoakes_twitter
-0.0875964459011,0.00179823668696,WayneFroese_twitter
0.112366153225,-0.277433483897,JohnMartin4BC_twitter
0.0511499332989,0.230782472228,patti_macahonic_twitter
-0.1129488414,0.0481742230679,samsonboyer1_twitter
0.044658687523,-0.336031126052,clovechok_twitter
0.0234208908513,0.0493466401381,taftgerry_twitter
0.0303973395484,-0.248355535522,joan_isaacs_twitter
-0.0656084874301,0.0154728821441,iandsoutar_twitter
0.00939425253462,0.209783256662,jbtwickens_twitter
0.0488058174315,-0.300457807146,stevekimbc_twitter
-0.0376631544887,0.313921280138,selinarobinson_twitter
-0.296050136585,0.257519020991,nicspurling_twitter
0.027971478148,0.0370167302285,ronnaraeleonard_twitter
-0.36444947499,0.24320363609,soniafurstenau_twitter
0.0615903890561,-0.218557751452,houssersteve_twitter
0.124919683427,0.0154131744861,LoriIanni_twitter
-0.010168363247,-0.0196538425771,ian_s_morrison_twitter
0.152280260486,-0.365758351772,Scott4Delta_twitter
0.0109975318324,0.216602824077,kahlonrav_twitter
-0.143966324553,0.283775298164,jacquieemiller_twitter
-0.139242167887,0.27934812245,larrycolero_twitter
0.107222432309,-0.319082023905,ianpatondelta_twitter
0.0341805819824,0.166882865066,mrnicholaswong_twitter
0.0516453622474,-0.0288377251106,mitzideanbc_twitter
0.0744971300502,-0.2460050645,barbdesjardins_twitter
-0.0260874847186,0.0422286178256,martayformla_twitter
-0.106823856455,0.141447333182,josh_steffler_twitter
-0.232701877454,0.232986079749,AGreen4BCGreens_twitter
0.0794840643206,0.215331818459,henshallbc_twitter
0.114799675851,-0.367842014883,tegart_jackie_twitter
-0.741803357796,0.350792374303,danjhines_twitter
0.159895819728,-0.196761108723,PeterMilobar_twitter
0.0327679992695,0.114632844305,bnederpel_twitter
0.0572600581039,0.103226735933,nancybepple_twitter
-0.285195575774,0.232725873868,donovancavers_twitter
0.120408954237,-0.33219993729,toddstonebc_twitter
0.117946695231,-0.32473685142,NormLetnick_twitter
0.00641047353765,0.02942576671,erikbc2017_twitter
-0.319091630398,0.261781981171,bcgreenklc_twitter
0.106050893266,-0.3337497048,Steve4Kelowna_twitter
0.0620093612608,-0.312031561608,christyclarkbc_twitter
0.0143429657731,0.0432660813679,shelleycook4ndp_twitter
-0.201470332899,0.292107138052,f1computer_twitter
-0.0122313414343,0.32449018584,brianformla_twitter
-0.0166113041194,0.140445395412,libertykkomar_twitter
0.0530152845124,-0.030419618667,randalmacnair_twitter
0.0401049837785,-0.0562195052699,TomShypitka_twitter
0.141468290753,0.12266254956,KatrineConroy_twitter
-0.0594525828354,0.0534169438026,JDFlibertarian_twitter
0.0850236244014,0.031968059465,jjhorgan_twitter
0.0354694380654,-0.224719481135,cathynoelbc_twitter
-0.152231982424,0.0127495299313,brendanralfsgp_twitter
-0.056333842646,0.284208647299,chaddockcostelo_twitter
-0.0465724118366,-0.291884420236,maryforbc_twitter
0.117199979766,-0.356274990865,colemancountry_twitter
0.0796897288914,0.126586209873,alexjoehl_twitter
0.227343540795,-0.268868768949,MarcDalton_twitter
-0.110934606171,0.111356206936,bobdeithmrm_twitter
-0.22021007796,0.219126946124,petertamgogreen_twitter
0.108252424779,0.032709182282,lisabeare_twitter
0.0976401190268,-0.273202433945,douglasbing_twitter
0.000956770331646,0.0719753087946,mapleridgealex_twitter
0.0804792313801,0.134045296319,scottfraserndp_twitter
0.0490025960392,0.0638275803185,lisabeare_twitter
-0.00147912410115,-0.242916528899,parisgaudet_twitter
0.130961706745,-0.245020665657,alanadelong_twitter
0.0939963837368,0.032143767649,vanisledevelop_twitter
-0.0947824072133,0.175714802405,islandsalishsea_twitter
-0.0664268238625,-0.00987731887215,jonrempel2_twitter
0.114432485998,-0.103736014633,annemariesamndp_twitter
-0.310907103835,0.284162841486,charlesworthka_twitter
0.0752055793709,0.294163043101,michellemungall_twitter
0.0746076796032,-0.139858423033,lorraineabrett_twitter
-0.0681843990325,0.0434631526945,rexbrocki_twitter
-0.389884260019,0.128141464578,joninacampbell_twitter
0.0431089402544,0.033864393879,crostyca_twitter
0.112274339149,0.0254551680186,DarcyJudy_twitter
0.08723959437,-0.161786347059,herbpondBC_twitter
0.240446364156,0.0657287731865,JenniferRice6_twitter
-0.221134303253,0.235810220299,suemoen_twitter
0.0164075697555,-0.254829593518,dallas4bc_twitter
0.0993463177663,0.115388439727,clairetrevena_twitter
0.0550618659948,0.311317505593,twiggjohn_twitter
0.041281881258,0.100829774313,bowinnma_twitter
0.103934766202,-0.366988272475,naomiyamamoto_twitter
-0.325853052685,0.163665342421,joshasjohnson_twitter
0.117966286634,-0.351669908315,jthornthwaite_twitter
0.0123113920438,0.0962157421936,bryce_casavant_twitter
0.00584286735147,-0.251112795468,alexdutton2017_twitter
-0.293940712922,0.373949010015,AJWVictoriaBC_twitter
-0.0202596774123,0.0364690814724,suepowellndp_twitter
-0.215383412898,0.0950107710819,glennsollitt_twitter
0.125905297451,-0.368212594108,Stilwell4BC_twitter
0.153279387322,-0.252007637981,daniel_davies_twitter
0.148181345596,-0.299626447143,Mike_A_Bernier_twitter
-0.00732924523905,0.0822320294767,bcndpstephanie_twitter
-0.0147867481406,-0.0446192643573,MLADanAshton_twitter
-0.27348754781,0.292136805199,ConnieSahlmark_twitter
-0.0482375743982,0.0270481986269,tariksayeed_twitter
0.0242646083371,-0.0754460277646,SusanChambersBC_twitter
0.211947768715,0.148873254312,mikefarnworthbc_twitter
-0.144162393358,0.127264269989,jasonhanley_twitter
0.0137097268306,0.164198935981,donbarthel_twitter
0.207889773946,0.0705339262498,rickglumacbc_twitter
0.13347201903,-0.380702261826,LindaReimer4BC_twitter
-0.272478164719,0.300732289818,kim4mla_twitter
0.113400010494,0.238966025431,NicholasSimons_twitter
0.156331405731,0.266449622435,bobbydeepak1_twitter
0.176979397463,-0.347664979038,MikeMorrisforBC_twitter
0.103058360176,-0.382895771149,shirleybond_twitter
-0.0275091082215,0.0683705853552,natalie4pgvale_twitter
0.162479212062,0.0229600921133,dongpanbc_twitter
0.150588921101,-0.365930595226,Teresa_Wat_twitter
-0.0313673947089,0.0099500666105,kayhale17_twitter
0.0907272646664,0.0625334857556,jasjohalbc_twitter
-0.0683154724992,0.22483604712,amansinghbcndp_twitter
-0.0282752527544,0.261474241129,bogberry_twitter
0.0292050955627,-0.161100370527,lindareidforbc_twitter
0.0556327987009,0.239241337332,kelly_bc_ca_twitter
0.0923960338348,-0.292409467276,John_Yap_twitter
0.0190238980325,0.169523500017,HolmanGary_twitter
-0.359652581339,0.304299756332,adampolsen_twitter
-0.00661929551084,-0.205828309515,srobertsbc_twitter
0.0550066733339,-0.171221989612,dccalder_twitter
-0.0580249310054,0.254478877173,andrewpmclean_twitter
-0.31394897606,0.171598993074,markvneufeld_twitter
0.121103344875,0.0553753201096,lanapopham_twitter
0.0233712728518,0.0828382549288,sylvialindgren_twitter
0.124958403648,-0.0218174710718,bbidgood_twitter
0.0545114723761,-0.225630074449,ellisbross_twitter
0.23161397418,0.12369348111,DonaldsonDoug_twitter
-0.00260058606758,0.208013833809,chpcanadaleader_twitter
0.166282821847,-0.446022885434,marvinhunt4bc_twitter
-0.326275722961,0.232642014167,alekmuniak_twitter
0.0111429749921,0.279389259337,rebeccasmithndp_twitter
0.0669672185549,0.135482052177,jagrupbrar1_twitter
0.157988425877,-0.399134216993,Fassbender_BC_twitter
0.0969627101594,0.133219395379,vikramjsbajwa_twitter
0.123886200143,-0.0888781893994,brendalockebc_twitter
-0.0431209255389,-0.0352546665578,racha7426_twitter
-0.0489372235191,0.0844986995704,garrybeggndp_twitter
-0.346297963036,0.213218184062,jodim4bcgreens_twitter
0.142577353829,-0.388311762284,amrikvirkbc_twitter
0.172842968308,0.11227873242,HarryBainsSN_twitter
-0.0805515779295,-0.209353678303,gsparihar2017_twitter
0.0351755802686,-0.230565839148,puneetsandhar_twitter
-0.0673352614918,0.285607027369,jinnysims_twitter
0.0406074972207,0.0447772843524,jbarrett1998_twitter
0.0792037298108,-0.401644669371,Stephanie4BC_twitter
0.0988746453232,0.0468613703821,pclceo_twitter
-0.0289387140357,-0.0263635919341,pnnjenga_twitter
-0.0548804620587,0.17682475471,fabiolaypp_twitter
-0.0230179649994,0.122774880361,silveirandp_twitter
-0.244243636113,-0.0771968704538,chimasargy_twitter
0.147585198311,-0.0940594314097,bruceralston_twitter
-0.102280367215,0.236454458481,niovi_ndp_twitter
0.0540739919818,-0.315290488561,tracyrediesbc_twitter
-0.145430497198,0.202034883236,joeydoyleypp_twitter
0.11616265322,-0.123823005602,gabegarf_twitter
0.16659289187,0.157522757965,GeorgeHeyman_twitter
-0.190949961166,0.313467603819,JFilippelliYPP_twitter
-0.130545842246,0.327597847476,morganeogerndp_twitter
-0.268520774754,0.16876295581,b_radley_twitter
0.101054654538,-0.260548470039,sam_sullivan_twitter
0.170431734225,-0.385755704867,SuzanneAnton_twitter
0.0889629258084,0.10466762677,votegeorgechow_twitter
0.179332907994,0.15163715335,ShaneLSimpson_twitter
-0.0476326565131,-0.141603557283,janespitzbc_twitter
-0.311746448443,0.198983175187,davidhtwong_twitter
0.0675977807975,-0.381446506004,eastvanchan_twitter
0.141509149604,0.16279401485,mableelmore_twitter
-0.260381543511,0.293828713476,simon_rear_twitter
-0.183694645776,0.104491744541,ekcalder_twitter
0.262022713885,0.129428249183,adriandix_twitter
-0.129673895786,0.279838619529,brettemullins_twitter
0.0560291794456,-0.19125226344,trangnguyenbc_twitter
0.180853737247,0.139522800187,janetrfraser_twitter
0.0681688331032,-0.186408622525,michaelleebc_twitter
0.161623980823,-0.0803001967418,jameswangbcndp_twitter
-0.120392207944,0.0544530886586,jerrykroll_twitter
0.0354599650538,-0.21305658158,connylin4bc_twitter
0.101224349797,0.146142037924,melaniejmark_twitter
0.153137091196,0.286473350626,Dave_Eby_twitter
-0.137368478407,-0.0223842386735,akonkin_twitter
-0.00264300671449,-0.317986509294,jameslombardibc_twitter
-0.0399387344863,0.10102891138,madilalonde_twitter
0.147573578365,-0.470735746265,Wilkinson4BC_twitter
-0.0151588166605,0.228146940457,SChandraHerbert_twitter
-0.0162421185972,0.0110424272933,leondaviddunn1_twitter
0.017854774407,-0.167242531766,nigelgelliott_twitter
-0.230128619417,0.309957750941,jamesbcgreens_twitter
0.0930794508145,-0.445170380909,ericfoster_bc_twitter
-0.385711496327,0.219934158332,keliwestgate_twitter
0.124848293368,-0.286850586914,karenfbill_twitter
-0.209293462015,0.195998470416,votekalenharris_twitter
0.170404810108,0.00904893646788,carolejames_twitter
-0.00544766451012,0.0643498790515,criticalanimal_twitter
-0.0244372752355,0.136465407946,garbageguru1_twitter
0.191798737824,0.0975293791926,Rob_Fleming_twitter
0.0427185553974,-0.171979464415,staceypierceybc_twitter
-0.288214852385,0.287616389415,votemichael_twitter
0.062422970083,-0.0425067443193,russelmehdi_twitter
0.234122716761,-0.289500383939,ralph_sultan_twitter
-0.0323471664006,0.115411307379,michellelivaja_twitter
0.127109170745,-0.406478352287,jordansturdy_twitter
-0.0160292338171,0.107518875255,bcndp_twitter
-0.114303320128,-0.354538411369,bcliberals _twitter
